user_id,device,user_type,country,traffic_source,time_on _site,n_pages_visited,added,bought
11471,Desktop,Returning,United Kingdom,Discovery,97,7,Yes,Yes
11472,Desktop,New,United Kingdom,Discovery,86,8,No,No
11473,Desktop,Returning,Other,Search,340,4,Yes,No
11474,Desktop,Returning,Germany,Search,18,4,No,No
11475,Desktop,Returning,Germany,Search,136,4,No,No
11476,Desktop,Returning,Other,Discovery,430,7,Yes,No
11477,Desktop,Returning,France,Discovery,54,0,No,No
11478,Desktop,Returning,France,Discovery,163,1,Yes,No
11479,Desktop,Returning,United Kingdom,Direct,113,2,No,No
11480,Desktop,Returning,France,Direct,306,1,No,No
11481,Desktop,Returning,Germany,Search,75,0,No,No
11482,Desktop,Returning,France,Discovery,435,0,Yes,Yes
11483,Desktop,Returning,France,Search,235,0,Yes,Yes
11484,Desktop,Returning,France,Direct,2,9,No,No
11485,Mobile,Returning,Netherlands,Discovery,307,4,No,No
11486,Desktop,Returning,Other,Direct,119,1,No,No
11487,Mobile,Returning,Other,Direct,382,5,No,No
11488,Desktop,New,Netherlands,Discovery,36,1,No,No
11489,Desktop,New,United Kingdom,Direct,576,0,No,No
11490,Mobile,Returning,Germany,Discovery,338,1,No,No
11491,Desktop,Returning,Other,Search,70,6,No,No
11492,Desktop,New,Germany,Discovery,58,7,No,No
11493,Desktop,Returning,Germany,Discovery,393,1,No,No
11494,Desktop,New,Netherlands,Search,170,1,No,No
11495,Desktop,New,United Kingdom,Direct,117,0,No,No
11496,Desktop,New,Germany,Discovery,101,2,No,No
11497,Desktop,Returning,Other,Discovery,17,1,Yes,No
11498,Desktop,New,United Kingdom,Discovery,51,2,No,No
11499,Mobile,Returning,Germany,Direct,470,7,No,No
11500,Desktop,New,Germany,Discovery,166,6,No,No
11501,Mobile,Returning,United Kingdom,Discovery,169,0,No,No
11502,Desktop,Returning,Netherlands,Discovery,246,1,Yes,No
11503,Mobile,Returning,Netherlands,Discovery,152,6,No,No
11504,Mobile,Returning,France,Discovery,168,0,No,No
11505,Desktop,Returning,United Kingdom,Direct,187,6,No,No
11506,Desktop,Returning,Germany,Direct,224,0,No,No
11507,Mobile,Returning,United Kingdom,Discovery,387,2,No,No
11508,Desktop,Returning,Netherlands,Discovery,2,7,No,No
11509,Desktop,Returning,Germany,Search,248,1,No,No
11510,Desktop,Returning,United Kingdom,Discovery,167,0,No,No
11511,Desktop,Returning,United Kingdom,Search,148,3,Yes,No
11512,Desktop,Returning,United Kingdom,Search,401,2,No,No
11513,Desktop,Returning,France,Search,188,7,No,No
11514,Desktop,Returning,Other,Search,195,0,Yes,No
11515,Desktop,Returning,Other,Direct,147,6,No,No
11516,Mobile,Returning,Other,Search,0,1,No,No
11517,Desktop,New,Netherlands,Direct,364,1,No,No
11518,Desktop,Returning,United Kingdom,Discovery,240,4,No,No
11519,Desktop,Returning,Other,Direct,85,4,No,No
11520,Desktop,Returning,United Kingdom,Direct,25,1,Yes,Yes
11521,Desktop,Returning,Germany,Direct,204,2,No,No
11522,Desktop,Returning,France,Direct,689,3,No,No
11523,Desktop,Returning,Other,Search,46,7,No,No
11524,Desktop,Returning,Germany,Direct,88,4,No,No
11525,Desktop,Returning,France,Discovery,148,1,No,No
11526,Mobile,Returning,United Kingdom,Discovery,101,4,No,No
11527,Desktop,New,Netherlands,Direct,17,1,No,No
11528,Desktop,Returning,Netherlands,Discovery,324,1,No,No
11529,Desktop,Returning,United Kingdom,Discovery,32,4,Yes,No
11530,Desktop,Returning,France,Discovery,339,0,No,No
11531,Desktop,Returning,Germany,Discovery,126,3,Yes,No
11532,Mobile,Returning,Netherlands,Discovery,182,1,No,No
11533,Mobile,Returning,United Kingdom,Discovery,187,1,No,No
11534,Mobile,Returning,France,Discovery,44,2,No,No
11535,Mobile,Returning,Netherlands,Discovery,186,0,No,No
11536,Desktop,Returning,Other,Search,182,1,No,No
11537,Mobile,New,France,Direct,477,2,No,No
11538,Desktop,Returning,France,Direct,111,9,No,No
11539,Desktop,Returning,Other,Discovery,151,1,No,No
11540,Mobile,Returning,United Kingdom,Search,67,1,No,No
11541,Mobile,New,Other,Search,131,4,No,No
11542,Desktop,Returning,France,Search,65,3,No,No
11543,Mobile,Returning,Other,Discovery,214,5,No,No
11544,Desktop,Returning,United Kingdom,Search,128,1,No,No
11545,Mobile,Returning,Other,Search,312,3,No,No
11546,Mobile,Returning,Other,Search,27,0,No,No
11547,Mobile,Returning,Netherlands,Discovery,31,0,No,No
11548,Mobile,Returning,Netherlands,Direct,177,4,No,No
11549,Desktop,Returning,France,Direct,165,2,No,No
11550,Desktop,New,Other,Direct,670,2,No,No
11551,Desktop,Returning,Germany,Discovery,292,2,No,No
11552,Desktop,Returning,Germany,Discovery,136,1,Yes,Yes
11553,Desktop,Returning,Netherlands,Discovery,84,1,No,No
11554,Desktop,Returning,Netherlands,Discovery,443,4,Yes,Yes
11555,Desktop,Returning,Germany,Direct,305,3,No,No
11556,Desktop,Returning,Germany,Search,370,4,No,No
11557,Mobile,New,Germany,Direct,313,4,No,No
11558,Desktop,Returning,Germany,Direct,128,1,No,No
11559,Desktop,Returning,France,Direct,109,0,No,No
11560,Desktop,New,Netherlands,Search,20,1,No,No
11561,Desktop,New,United Kingdom,Discovery,38,1,No,No
11562,Desktop,New,Germany,Discovery,45,0,No,No
11563,Mobile,New,Other,Direct,248,0,No,No
11564,Desktop,Returning,United Kingdom,Search,56,0,No,No
11565,Desktop,Returning,Germany,Search,87,4,Yes,No
11566,Mobile,Returning,Netherlands,Direct,2,0,No,No
11567,Desktop,Returning,France,Discovery,22,7,No,No
11568,Desktop,Returning,France,Discovery,489,0,Yes,Yes
11569,Mobile,Returning,Netherlands,Discovery,57,2,No,No
11570,Desktop,Returning,Germany,Direct,121,0,No,No
11571,Desktop,Returning,Netherlands,Discovery,183,1,No,No
11572,Desktop,Returning,Other,Direct,202,2,No,No
11573,Mobile,Returning,Germany,Direct,541,0,No,No
11574,Desktop,Returning,Other,Discovery,149,6,Yes,Yes
11575,Desktop,Returning,Germany,Search,19,2,Yes,No
11576,Mobile,New,Other,Search,63,4,No,No
11577,Desktop,Returning,France,Direct,182,5,No,No
11578,Desktop,Returning,France,Search,2,7,No,No
11579,Mobile,Returning,Germany,Direct,410,1,No,No
11580,Desktop,Returning,United Kingdom,Search,206,1,Yes,No
11581,Desktop,Returning,France,Discovery,239,1,No,No
11582,Mobile,Returning,France,Discovery,495,3,No,No
11583,Desktop,Returning,France,Search,229,4,No,No
11584,Desktop,Returning,Netherlands,Discovery,30,2,No,No
11585,Desktop,New,United Kingdom,Direct,104,1,No,No
11586,Desktop,Returning,Germany,Search,93,2,Yes,No
11587,Mobile,Returning,France,Discovery,84,10,No,No
11588,Desktop,Returning,United Kingdom,Direct,8,3,No,No
11589,Desktop,Returning,Netherlands,Direct,560,3,No,No
11590,Mobile,Returning,United Kingdom,Discovery,44,1,No,No
11591,Desktop,Returning,United Kingdom,Direct,244,1,No,No
11592,Desktop,New,France,Search,440,7,No,No
11593,Desktop,Returning,Other,Discovery,26,1,No,No
11594,Desktop,Returning,Netherlands,Direct,96,8,No,No
11595,Desktop,Returning,Netherlands,Direct,11,1,No,No
11596,Desktop,New,Other,Discovery,0,3,No,No
11597,Mobile,Returning,Netherlands,Discovery,75,2,No,No
11598,Desktop,New,France,Search,655,2,No,No
11599,Mobile,Returning,Germany,Discovery,1,2,No,No
11600,Desktop,New,France,Direct,57,2,No,No
11601,Mobile,Returning,Germany,Direct,294,1,No,No
11602,Desktop,Returning,France,Search,399,0,No,No
11603,Mobile,Returning,Netherlands,Discovery,8,1,No,No
11604,Desktop,Returning,France,Search,110,0,No,No
11605,Mobile,Returning,Germany,Search,22,2,No,No
11606,Mobile,Returning,France,Discovery,6,2,No,No
11607,Desktop,New,France,Direct,262,0,No,No
11608,Desktop,Returning,Netherlands,Discovery,450,0,Yes,No
11609,Desktop,Returning,Netherlands,Search,530,1,No,No
11610,Desktop,Returning,Other,Direct,503,2,No,No
11611,Mobile,New,Germany,Discovery,37,5,No,No
11612,Desktop,Returning,Netherlands,Discovery,38,4,Yes,No
11613,Mobile,Returning,Other,Discovery,296,5,No,No
11614,Desktop,Returning,Other,Search,112,0,Yes,No
11615,Desktop,Returning,Other,Direct,54,5,No,No
11616,Mobile,Returning,Other,Discovery,299,7,No,No
11617,Desktop,Returning,Germany,Search,187,9,No,No
11618,Desktop,Returning,Germany,Direct,397,6,No,No
11619,Desktop,Returning,France,Direct,52,6,No,No
11620,Desktop,Returning,Other,Search,8,3,Yes,No
11621,Mobile,Returning,France,Search,143,1,No,No
11622,Desktop,Returning,United Kingdom,Direct,51,2,No,No
11623,Desktop,Returning,Netherlands,Search,668,2,No,No
11624,Mobile,Returning,United Kingdom,Search,216,0,No,No
11625,Mobile,Returning,United Kingdom,Search,348,7,No,No
11626,Mobile,Returning,Other,Search,158,4,No,No
11627,Desktop,Returning,United Kingdom,Direct,93,0,No,No
11628,Desktop,Returning,United Kingdom,Direct,333,8,No,No
11629,Desktop,New,Other,Discovery,3,0,No,No
11630,Mobile,Returning,France,Search,496,1,No,No
11631,Desktop,Returning,Germany,Search,173,5,No,No
11632,Desktop,Returning,Other,Search,465,4,No,No
11633,Desktop,Returning,Other,Direct,182,5,No,No
11634,Desktop,Returning,France,Direct,8,8,No,No
11635,Mobile,Returning,Netherlands,Discovery,335,0,No,No
11636,Desktop,Returning,Germany,Discovery,508,5,No,No
11637,Desktop,New,France,Discovery,20,2,No,No
11638,Desktop,Returning,France,Direct,31,3,No,No
11639,Desktop,Returning,France,Discovery,145,1,Yes,Yes
11640,Desktop,Returning,Other,Direct,118,8,No,No
11641,Desktop,Returning,Germany,Direct,191,8,No,No
11642,Desktop,Returning,France,Search,300,3,No,No
11643,Mobile,Returning,Netherlands,Discovery,81,2,No,No
11644,Desktop,Returning,United Kingdom,Discovery,40,1,No,No
11645,Mobile,Returning,United Kingdom,Direct,103,0,No,No
11646,Desktop,Returning,Germany,Direct,80,1,No,No
11647,Mobile,Returning,United Kingdom,Search,103,5,No,No
11648,Desktop,Returning,France,Discovery,300,0,No,No
11649,Desktop,Returning,France,Discovery,46,3,No,No
11650,Desktop,Returning,United Kingdom,Search,3,1,No,No
11651,Desktop,Returning,Germany,Discovery,36,1,No,No
11652,Mobile,Returning,United Kingdom,Direct,151,5,No,No
11653,Desktop,Returning,France,Discovery,309,3,No,No
11654,Desktop,Returning,Netherlands,Direct,232,7,No,No
11655,Mobile,New,Netherlands,Discovery,457,0,No,No
11656,Mobile,Returning,France,Discovery,189,4,No,No
11657,Desktop,Returning,Other,Discovery,48,0,No,No
11658,Desktop,Returning,United Kingdom,Discovery,315,0,No,No
11659,Desktop,Returning,Other,Discovery,100,2,No,No
11660,Desktop,Returning,Other,Direct,45,0,No,No
11661,Desktop,Returning,Netherlands,Search,64,0,No,No
11662,Desktop,Returning,Netherlands,Direct,78,3,No,No
11663,Mobile,New,Other,Search,294,2,No,No
11664,Desktop,Returning,Other,Search,236,2,No,No
11665,Desktop,New,Other,Discovery,33,0,No,No
11666,Desktop,Returning,United Kingdom,Discovery,46,3,Yes,No
11667,Desktop,Returning,Other,Search,28,1,No,No
11668,Mobile,New,Germany,Search,74,1,No,No
11669,Desktop,Returning,France,Discovery,246,5,No,No
11670,Mobile,Returning,Germany,Discovery,388,0,No,No
11671,Mobile,New,Other,Search,296,3,No,No
11672,Mobile,Returning,Germany,Direct,95,2,No,No
11673,Desktop,Returning,France,Direct,257,3,No,No
11674,Desktop,Returning,Other,Discovery,81,4,No,No
11675,Desktop,Returning,United Kingdom,Direct,299,2,No,No
11676,Mobile,Returning,Other,Search,10,1,No,No
11677,Mobile,Returning,Germany,Discovery,173,1,No,No
11678,Desktop,Returning,France,Search,122,0,No,No
11679,Mobile,New,Germany,Discovery,11,3,No,No
11680,Desktop,Returning,United Kingdom,Discovery,302,2,Yes,Yes
11681,Desktop,Returning,France,Direct,34,0,No,No
11682,Mobile,Returning,Netherlands,Direct,190,3,No,No
11683,Desktop,Returning,France,Search,278,2,No,No
11684,Mobile,Returning,Other,Search,4,0,No,No
11685,Desktop,Returning,France,Search,226,0,Yes,Yes
11686,Desktop,Returning,Other,Direct,296,5,No,No
11687,Desktop,Returning,Netherlands,Discovery,343,3,No,No
11688,Mobile,Returning,Germany,Direct,510,2,No,No
11689,Mobile,Returning,Germany,Discovery,129,4,No,No
11690,Desktop,Returning,Germany,Direct,167,7,No,No
11691,Desktop,New,Germany,Search,234,3,No,No
11692,Desktop,Returning,Netherlands,Discovery,50,5,No,No
11693,Mobile,New,United Kingdom,Direct,114,1,No,No
11694,Mobile,Returning,Netherlands,Direct,326,2,No,No
11695,Desktop,Returning,Netherlands,Search,21,2,No,No
11696,Desktop,Returning,Other,Search,137,1,No,No
11697,Mobile,Returning,Other,Direct,145,1,No,No
11698,Desktop,Returning,Germany,Discovery,160,3,No,No
11699,Desktop,Returning,France,Discovery,79,8,No,No
11700,Mobile,Returning,United Kingdom,Direct,404,1,No,No
11701,Desktop,Returning,France,Direct,491,1,No,No
11702,Desktop,Returning,Other,Search,661,1,No,No
11703,Mobile,Returning,United Kingdom,Discovery,4,1,No,No
11704,Desktop,Returning,United Kingdom,Discovery,27,1,Yes,Yes
11705,Desktop,Returning,Other,Direct,367,0,No,No
11706,Desktop,Returning,United Kingdom,Search,90,4,Yes,No
11707,Desktop,Returning,United Kingdom,Discovery,156,3,Yes,No
11708,Desktop,New,Other,Search,286,0,No,No
11709,Desktop,Returning,France,Search,18,0,Yes,No
11710,Desktop,New,Germany,Direct,465,8,No,No
11711,Mobile,Returning,United Kingdom,Search,28,1,No,No
11712,Desktop,Returning,Netherlands,Discovery,109,4,Yes,No
11713,Desktop,Returning,United Kingdom,Search,63,6,No,No
11714,Desktop,Returning,United Kingdom,Search,130,0,No,No
11715,Desktop,Returning,Germany,Search,545,8,No,No
11716,Desktop,Returning,Netherlands,Search,13,0,Yes,No
11717,Desktop,Returning,United Kingdom,Direct,71,1,No,No
11718,Desktop,New,France,Search,162,0,No,No
11719,Desktop,Returning,France,Discovery,143,1,No,No
11720,Desktop,Returning,Netherlands,Direct,150,2,No,No
11721,Mobile,New,Netherlands,Search,89,2,No,No
11722,Desktop,Returning,Other,Direct,52,2,No,No
11723,Desktop,Returning,France,Search,21,6,No,No
11724,Mobile,Returning,Other,Search,377,0,No,No
11725,Desktop,Returning,United Kingdom,Discovery,62,0,No,No
11726,Mobile,Returning,France,Search,289,4,No,No
11727,Desktop,New,Other,Direct,173,1,No,No
11728,Desktop,Returning,France,Discovery,272,1,Yes,Yes
11729,Mobile,New,Germany,Search,198,2,No,No
11730,Desktop,Returning,United Kingdom,Search,364,0,No,No
11731,Desktop,Returning,Germany,Search,47,0,No,No
11732,Desktop,Returning,Germany,Search,380,1,No,No
11733,Desktop,Returning,Other,Discovery,3,0,No,No
11734,Desktop,Returning,France,Search,70,0,No,No
11735,Desktop,Returning,Other,Discovery,414,0,Yes,Yes
11736,Mobile,Returning,Germany,Discovery,343,3,No,No
11737,Desktop,Returning,Netherlands,Discovery,12,1,No,No
11738,Desktop,Returning,United Kingdom,Search,274,2,No,No
11739,Desktop,Returning,Other,Discovery,242,0,No,No
11740,Mobile,New,United Kingdom,Direct,160,7,No,No
11741,Desktop,Returning,United Kingdom,Discovery,567,0,No,No
11742,Mobile,Returning,France,Direct,241,0,No,No
11743,Desktop,Returning,Other,Direct,267,8,No,No
11744,Mobile,Returning,France,Direct,243,1,No,No
11745,Desktop,Returning,Netherlands,Direct,340,3,No,No
11746,Mobile,Returning,Other,Discovery,248,3,No,No
11747,Desktop,Returning,France,Discovery,96,6,No,No
11748,Desktop,Returning,Netherlands,Direct,128,1,No,No
11749,Mobile,Returning,Netherlands,Discovery,669,2,No,No
11750,Mobile,Returning,United Kingdom,Direct,260,1,No,No
11751,Mobile,Returning,France,Direct,109,1,No,No
11752,Desktop,Returning,France,Discovery,325,8,No,No
11753,Desktop,Returning,Other,Search,268,1,No,No
11754,Desktop,Returning,Netherlands,Discovery,85,7,No,No
11755,Desktop,New,Germany,Search,50,1,No,No
11756,Mobile,Returning,France,Direct,112,1,No,No
11757,Desktop,New,Germany,Discovery,146,1,No,No
11758,Desktop,Returning,Other,Discovery,379,0,Yes,No
11759,Mobile,Returning,Other,Search,171,0,No,No
11760,Mobile,Returning,Netherlands,Search,279,1,No,No
11761,Mobile,Returning,France,Search,88,0,No,No
11762,Desktop,Returning,Netherlands,Discovery,30,2,No,No
11763,Mobile,Returning,Germany,Search,65,0,No,No
11764,Mobile,Returning,Germany,Direct,9,2,No,No
11765,Desktop,Returning,Netherlands,Discovery,213,1,Yes,No
11766,Mobile,Returning,France,Search,176,0,No,No
11767,Desktop,Returning,Germany,Direct,363,5,No,No
11768,Desktop,Returning,France,Discovery,317,0,No,No
11769,Desktop,New,Other,Discovery,61,8,No,No
11770,Mobile,Returning,United Kingdom,Search,565,1,No,No
11771,Mobile,Returning,France,Direct,134,2,No,No
11772,Desktop,Returning,Germany,Search,68,4,Yes,Yes
11773,Desktop,Returning,Germany,Direct,262,5,No,No
11774,Desktop,Returning,Netherlands,Direct,518,0,No,No
11775,Desktop,Returning,France,Discovery,205,0,Yes,No
11776,Mobile,Returning,Netherlands,Direct,40,0,No,No
11777,Mobile,Returning,Other,Direct,229,3,No,No
11778,Mobile,Returning,United Kingdom,Discovery,261,0,No,No
11779,Desktop,New,Germany,Discovery,3,2,No,No
11780,Desktop,New,Other,Discovery,330,1,No,No
11781,Desktop,Returning,Netherlands,Direct,211,2,No,No
11782,Desktop,Returning,France,Direct,628,6,No,No
11783,Mobile,Returning,Germany,Direct,256,1,No,No
11784,Desktop,Returning,Netherlands,Search,596,2,No,No
11785,Desktop,Returning,France,Direct,536,0,No,No
11786,Desktop,Returning,Germany,Direct,3,3,No,No
11787,Mobile,Returning,Germany,Discovery,46,2,No,No
11788,Desktop,Returning,United Kingdom,Direct,85,1,Yes,No
11789,Mobile,New,Germany,Discovery,180,9,No,No
11790,Desktop,Returning,France,Discovery,132,4,No,No
11791,Desktop,Returning,Netherlands,Discovery,51,2,No,No
11792,Desktop,Returning,France,Direct,112,0,No,No
11793,Desktop,Returning,France,Discovery,244,2,No,No
11794,Mobile,Returning,Germany,Search,254,1,No,No
11795,Desktop,Returning,Other,Discovery,40,3,No,No
11796,Desktop,Returning,Netherlands,Direct,2,1,No,No
11797,Desktop,New,Germany,Discovery,73,1,No,No
11798,Desktop,New,Germany,Discovery,135,0,No,No
11799,Desktop,Returning,France,Discovery,294,4,No,No
11800,Desktop,Returning,United Kingdom,Search,221,1,Yes,No
11801,Desktop,Returning,France,Search,552,7,No,No
11802,Mobile,Returning,Germany,Direct,191,3,No,No
11803,Desktop,Returning,Germany,Direct,440,4,No,No
11804,Desktop,Returning,France,Search,466,3,Yes,No
11805,Mobile,Returning,Germany,Direct,72,9,No,No
11806,Desktop,New,Other,Search,33,6,No,No
11807,Mobile,Returning,Netherlands,Direct,210,0,No,No
11808,Desktop,Returning,Netherlands,Search,212,8,Yes,No
11809,Mobile,New,United Kingdom,Discovery,2,7,No,No
11810,Mobile,Returning,France,Direct,158,0,No,No
11811,Desktop,Returning,Germany,Direct,97,3,No,No
11812,Desktop,Returning,United Kingdom,Direct,43,4,Yes,No
11813,Desktop,Returning,Netherlands,Search,126,3,No,No
11814,Desktop,Returning,United Kingdom,Direct,117,6,No,No
11815,Mobile,Returning,Other,Direct,23,2,No,No
11816,Desktop,Returning,Other,Direct,1,2,No,No
11817,Mobile,Returning,Germany,Discovery,258,2,No,No
11818,Mobile,Returning,France,Discovery,26,6,No,No
11819,Desktop,Returning,France,Search,21,6,No,No
11820,Desktop,Returning,Germany,Search,16,6,No,No
11821,Desktop,Returning,France,Discovery,78,5,Yes,Yes
11822,Mobile,Returning,Other,Direct,180,6,No,No
11823,Mobile,Returning,Other,Search,347,3,No,No
11824,Desktop,Returning,France,Direct,11,0,No,No
11825,Desktop,Returning,Other,Direct,2,6,No,No
11826,Mobile,Returning,Netherlands,Search,15,0,No,No
11827,Desktop,Returning,France,Direct,223,3,No,No
11828,Desktop,New,United Kingdom,Search,28,4,No,No
11829,Mobile,Returning,France,Discovery,97,4,No,No
11830,Mobile,Returning,Netherlands,Search,507,1,No,No
11831,Mobile,Returning,Germany,Search,39,0,No,No
11832,Desktop,Returning,Germany,Discovery,153,9,Yes,Yes
11833,Desktop,Returning,France,Direct,204,4,No,No
11834,Desktop,Returning,Netherlands,Direct,11,1,No,No
11835,Desktop,New,Netherlands,Discovery,310,4,No,No
11836,Desktop,Returning,France,Discovery,36,0,No,No
11837,Mobile,Returning,France,Search,128,5,No,No
11838,Desktop,Returning,Netherlands,Discovery,154,1,No,No
11839,Mobile,Returning,Other,Search,226,0,No,No
11840,Desktop,New,Other,Search,278,1,No,No
11841,Desktop,New,United Kingdom,Discovery,93,0,No,No
11842,Desktop,Returning,Netherlands,Search,356,2,No,No
11843,Mobile,Returning,Germany,Direct,95,4,No,No
11844,Desktop,Returning,Netherlands,Search,342,0,No,No
11845,Desktop,Returning,Germany,Direct,31,3,No,No
11846,Desktop,New,Netherlands,Discovery,118,1,No,No
11847,Desktop,New,Germany,Direct,464,1,No,No
11848,Desktop,New,Netherlands,Direct,382,0,No,No
11849,Mobile,Returning,France,Discovery,111,2,No,No
11850,Mobile,Returning,Netherlands,Search,396,1,No,No
11851,Desktop,Returning,Netherlands,Direct,16,6,No,No
11852,Desktop,Returning,Germany,Direct,205,1,No,No
11853,Desktop,Returning,Germany,Search,124,2,No,No
11854,Desktop,New,Netherlands,Discovery,140,4,No,No
11855,Desktop,Returning,United Kingdom,Direct,7,0,No,No
11856,Desktop,Returning,France,Direct,170,2,No,No
11857,Mobile,Returning,Germany,Search,546,3,No,No
11858,Mobile,Returning,Netherlands,Discovery,40,6,No,No
11859,Mobile,Returning,Netherlands,Discovery,19,5,No,No
11860,Desktop,Returning,France,Discovery,14,3,No,No
11861,Desktop,Returning,France,Search,460,3,No,No
11862,Mobile,Returning,Other,Direct,23,2,No,No
11863,Desktop,Returning,Netherlands,Direct,407,4,No,No
11864,Desktop,Returning,United Kingdom,Discovery,10,7,Yes,No
11865,Mobile,Returning,France,Direct,626,7,No,No
11866,Mobile,Returning,United Kingdom,Discovery,398,0,No,No
11867,Mobile,Returning,Germany,Search,68,6,No,No
11868,Desktop,Returning,Netherlands,Direct,671,2,No,No
11869,Desktop,Returning,Netherlands,Direct,35,1,No,No
11870,Desktop,Returning,Netherlands,Search,16,4,Yes,No
11871,Desktop,Returning,United Kingdom,Search,6,4,Yes,No
11872,Desktop,Returning,Germany,Direct,107,0,No,No
11873,Desktop,Returning,Other,Discovery,595,1,No,No
11874,Desktop,Returning,United Kingdom,Search,240,2,Yes,No
11875,Desktop,Returning,France,Direct,99,4,No,No
11876,Desktop,New,United Kingdom,Search,583,5,No,No
11877,Mobile,Returning,Netherlands,Search,67,0,No,No
11878,Mobile,Returning,France,Search,66,0,No,No
11879,Desktop,New,France,Direct,459,8,No,No
11880,Desktop,New,Netherlands,Search,14,1,No,No
11881,Desktop,Returning,France,Direct,6,0,No,No
11882,Mobile,Returning,Netherlands,Direct,81,2,No,No
11883,Desktop,Returning,United Kingdom,Search,23,3,No,No
11884,Desktop,Returning,Other,Search,347,3,Yes,No
11885,Desktop,Returning,France,Discovery,264,2,No,No
11886,Desktop,Returning,Netherlands,Search,317,2,No,No
11887,Mobile,Returning,France,Search,93,1,No,No
11888,Mobile,Returning,Netherlands,Discovery,503,0,No,No
11889,Mobile,Returning,Other,Search,0,9,No,No
11890,Desktop,New,France,Direct,13,0,No,No
11891,Desktop,Returning,Germany,Direct,113,4,No,No
11892,Desktop,Returning,Netherlands,Direct,33,0,No,No
11893,Desktop,Returning,Netherlands,Discovery,457,0,No,No
11894,Desktop,New,United Kingdom,Direct,254,1,No,No
11895,Desktop,New,Germany,Direct,5,4,No,No
11896,Desktop,Returning,Netherlands,Search,378,5,No,No
11897,Desktop,Returning,Netherlands,Direct,176,1,No,No
11898,Mobile,Returning,France,Direct,331,1,No,No
11899,Desktop,New,Germany,Discovery,79,0,No,No
11900,Mobile,Returning,Netherlands,Search,18,1,No,No
11901,Desktop,Returning,United Kingdom,Discovery,390,1,No,No
11902,Mobile,Returning,Netherlands,Direct,107,2,No,No
11903,Mobile,Returning,Other,Search,432,7,No,No
11904,Mobile,Returning,Other,Discovery,188,2,No,No
11905,Mobile,Returning,Germany,Search,221,6,No,No
11906,Mobile,Returning,Other,Discovery,107,1,No,No
11907,Desktop,Returning,United Kingdom,Search,43,2,Yes,No
11908,Mobile,New,France,Search,34,2,No,No
11909,Desktop,Returning,United Kingdom,Direct,31,0,No,No
11910,Desktop,Returning,France,Discovery,111,0,No,No
11911,Mobile,Returning,Netherlands,Direct,270,0,No,No
11912,Desktop,Returning,France,Search,306,6,No,No
11913,Desktop,Returning,Germany,Direct,61,4,No,No
11914,Desktop,Returning,Other,Discovery,106,4,Yes,No
11915,Desktop,Returning,Other,Search,134,0,No,No
11916,Desktop,Returning,Netherlands,Search,239,2,No,No
11917,Desktop,Returning,France,Discovery,56,2,No,No
11918,Mobile,Returning,United Kingdom,Direct,388,2,No,No
11919,Desktop,Returning,United Kingdom,Discovery,21,4,Yes,No
11920,Mobile,Returning,Other,Discovery,156,5,No,No
11921,Mobile,Returning,France,Discovery,627,0,No,No
11922,Desktop,Returning,Germany,Discovery,60,0,No,No
11923,Mobile,Returning,France,Discovery,118,1,No,No
11924,Desktop,Returning,France,Direct,518,3,No,No
11925,Desktop,Returning,United Kingdom,Direct,120,0,Yes,Yes
11926,Desktop,Returning,United Kingdom,Search,3,2,Yes,No
11927,Desktop,New,Other,Discovery,264,6,No,No
11928,Desktop,Returning,Other,Discovery,446,0,No,No
11929,Mobile,Returning,United Kingdom,Search,18,1,No,No
11930,Desktop,Returning,Netherlands,Discovery,142,3,No,No
11931,Desktop,Returning,Germany,Discovery,292,6,Yes,No
11932,Desktop,Returning,Netherlands,Discovery,255,0,Yes,No
11933,Mobile,Returning,Netherlands,Discovery,57,2,No,No
11934,Mobile,Returning,Netherlands,Discovery,35,1,No,No
11935,Desktop,Returning,United Kingdom,Direct,452,3,No,No
11936,Mobile,Returning,France,Search,74,1,No,No
11937,Desktop,Returning,Other,Search,529,6,No,No
11938,Desktop,Returning,Other,Discovery,375,3,No,No
11939,Desktop,Returning,France,Direct,225,1,No,No
11940,Desktop,Returning,United Kingdom,Discovery,35,5,Yes,No
11941,Mobile,Returning,Other,Direct,127,4,No,No
11942,Desktop,Returning,United Kingdom,Search,441,1,Yes,Yes
11943,Desktop,New,United Kingdom,Direct,82,1,No,No
11944,Mobile,Returning,France,Direct,91,1,No,No
11945,Desktop,Returning,United Kingdom,Direct,112,4,No,No
11946,Desktop,Returning,France,Direct,90,8,No,No
11947,Desktop,Returning,Germany,Direct,354,4,No,No
11948,Mobile,Returning,United Kingdom,Search,292,1,No,No
11949,Mobile,Returning,Other,Search,67,2,No,No
11950,Desktop,New,Germany,Discovery,434,3,No,No
11951,Desktop,Returning,United Kingdom,Direct,52,2,No,No
11952,Desktop,Returning,Other,Direct,518,4,No,No
11953,Desktop,Returning,Germany,Direct,150,1,No,No
11954,Desktop,Returning,Netherlands,Search,395,0,No,No
11955,Desktop,Returning,United Kingdom,Search,47,2,No,No
11956,Desktop,Returning,France,Discovery,48,7,No,No
11957,Desktop,Returning,United Kingdom,Search,210,1,Yes,No
11958,Desktop,Returning,Germany,Direct,14,4,No,No
11959,Desktop,Returning,Germany,Discovery,476,1,Yes,No
11960,Mobile,Returning,United Kingdom,Direct,8,2,No,No
11961,Desktop,New,Netherlands,Discovery,405,1,No,No
